id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
610800,API,Organic Search,No,No,0,2.0,61,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
610784,API,Direct Traffic,No,No,0,4.0,244,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
610777,Landing Page Submission,Google,No,No,0,4.0,113,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
610776,Landing Page Submission,Direct Traffic,No,No,0,1.0,384,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
610766,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
610757,Landing Page Submission,Direct Traffic,No,No,0,2.0,53,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
610749,Landing Page Submission,Organic Search,No,No,0,7.0,279,3.5,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
610717,Landing Page Submission,Google,No,No,1,3.0,995,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
610684,Landing Page Submission,Direct Traffic,No,No,0,5.0,38,2.5,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
610683,Landing Page Submission,Direct Traffic,No,No,0,5.0,100,1.25,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
610682,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
610671,Landing Page Submission,Direct Traffic,No,No,0,4.0,119,4.0,Email Opened,E-Business,,No,No,No,No,No,No,,,Yes
610663,Landing Page Submission,Google,No,No,0,2.0,1324,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
610661,Landing Page Submission,Google,No,No,0,2.0,225,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
610651,API,Direct Traffic,No,No,0,12.0,247,2.4,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
610648,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
610601,API,Organic Search,No,No,0,6.0,178,1.5,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
610590,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
610525,API,Google,No,No,0,6.0,457,3.0,Chat Conversation,,,No,No,No,No,No,No,,,No
610523,Landing Page Submission,Google,No,No,0,5.0,12,1.67,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
610511,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
610490,API,Organic Search,No,No,0,4.0,127,4.0,Email Opened,,,No,No,No,No,No,No,,,No
610485,Landing Page Submission,Google,Yes,No,1,3.0,922,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
610473,Landing Page Submission,Direct Traffic,No,No,1,3.0,1089,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
610472,Landing Page Submission,Organic Search,No,No,0,16.0,262,8.0,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,No
610458,API,Google,No,No,0,3.0,273,1.5,Email Opened,,,No,No,No,No,No,No,,,No
610456,API,Google,No,No,0,2.0,10,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
610453,Landing Page Submission,Direct Traffic,No,No,0,4.0,15,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
610441,Landing Page Submission,Direct Traffic,No,No,0,1.0,343,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
610435,Landing Page Submission,Google,No,No,1,5.0,273,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
610418,API,Google,No,No,0,3.0,152,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
610391,Landing Page Submission,Direct Traffic,No,No,1,2.0,1325,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
610385,Landing Page Submission,Google,No,No,1,4.0,1494,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
610383,Landing Page Submission,Direct Traffic,No,No,0,3.0,952,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
610382,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,209,4.0,Email Bounced,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
610375,API,Organic Search,No,No,0,7.0,1032,2.33,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
610364,API,Organic Search,No,No,0,5.0,405,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
610357,Landing Page Submission,Direct Traffic,Yes,No,0,16.0,103,16.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
610311,Landing Page Submission,Direct Traffic,No,No,0,5.0,49,5.0,SMS Sent,,,No,No,No,No,No,No,,,No
610300,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
610290,Landing Page Submission,Google,No,No,0,5.0,44,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
610280,Landing Page Submission,Google,No,No,0,5.0,87,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
610270,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,322,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,No
610249,API,Organic Search,No,No,1,2.0,1484,1.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
610230,API,Google,No,No,0,3.0,70,1.5,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
610220,API,Google,No,No,0,16.0,804,2.29,Page Visited on Website,,,No,No,No,No,No,No,,,No
610199,Landing Page Submission,Google,No,No,1,5.0,1397,2.5,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
610172,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
610164,API,Google,No,No,0,1.0,55,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
610153,Landing Page Submission,Google,No,No,0,3.0,1507,1.5,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
610147,API,Google,No,No,0,2.0,535,2.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
610145,Landing Page Submission,Organic Search,No,No,1,5.0,1060,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
610139,API,Google,No,No,0,1.0,419,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
610131,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
610095,API,Google,No,No,0,2.0,444,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
610092,Landing Page Submission,Direct Traffic,No,No,0,20.0,814,2.5,Page Visited on Website,Healthcare Management,,Yes,No,No,No,Yes,Yes,,,Yes
610091,API,Direct Traffic,No,No,1,8.0,58,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,No
610077,Landing Page Submission,Google,No,No,1,4.0,1298,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
610052,API,Google,No,No,1,2.0,13,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
610041,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
610025,Landing Page Submission,Direct Traffic,No,No,1,3.0,425,1.5,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
610000,Landing Page Submission,Google,No,No,0,4.0,824,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
609962,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,11.0,15.0,No
609920,API,Google,No,No,0,11.0,565,2.75,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
609912,Landing Page Submission,Google,No,No,0,4.0,165,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
609902,API,Chat,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
609892,Landing Page Submission,Direct Traffic,No,No,1,4.0,887,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609879,Landing Page Submission,Direct Traffic,No,No,0,3.0,1686,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
609871,API,Organic Search,No,No,0,5.0,110,5.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
609859,Landing Page Submission,Direct Traffic,No,No,1,3.0,1364,1.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
609858,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
609801,Landing Page Submission,Google,No,No,0,9.0,978,4.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
609739,Landing Page Submission,Organic Search,No,No,1,10.0,2112,3.33,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
609731,Landing Page Submission,Direct Traffic,No,No,0,2.0,268,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
609708,API,Organic Search,No,No,1,3.0,1169,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
609706,Landing Page Submission,Direct Traffic,No,No,0,1.0,226,1.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
609702,Landing Page Submission,Direct Traffic,No,No,1,6.0,122,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
609701,Landing Page Submission,Direct Traffic,No,No,0,2.0,45,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
609697,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
609686,API,Direct Traffic,No,No,0,3.0,129,3.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
609677,Landing Page Submission,Direct Traffic,No,No,1,3.0,1158,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
609634,Landing Page Submission,Direct Traffic,No,No,0,1.0,131,1.0,Converted to Lead,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
609598,Landing Page Submission,Direct Traffic,No,No,0,4.0,75,4.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,No
609588,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,383,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
609585,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
609576,Landing Page Submission,Google,No,No,1,11.0,1042,5.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
609567,API,Google,No,No,0,6.0,263,1.2,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
609557,Landing Page Submission,Direct Traffic,No,No,0,6.0,158,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
609554,Landing Page Submission,Organic Search,No,No,0,8.0,137,8.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
609514,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,907,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
609500,Landing Page Submission,Google,No,No,0,4.0,692,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
609486,Landing Page Submission,Direct Traffic,No,No,1,6.0,223,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609470,Landing Page Submission,Organic Search,No,No,0,4.0,296,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
609464,API,Google,No,No,0,3.0,248,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
609462,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
609451,API,Google,No,No,1,3.0,1660,1.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
609437,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
609431,Landing Page Submission,Direct Traffic,No,No,0,10.0,360,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
609419,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609409,Landing Page Submission,Direct Traffic,No,No,0,5.0,420,5.0,Converted to Lead,Select,,No,No,No,No,No,No,,,No
609397,API,Direct Traffic,No,No,1,3.0,1759,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
609385,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,53,3.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
609372,Landing Page Submission,Direct Traffic,No,No,1,4.0,1445,4.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
609362,Landing Page Submission,Direct Traffic,No,No,0,2.0,1289,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
609354,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
609351,Landing Page Submission,Direct Traffic,No,No,0,6.0,243,6.0,Page Visited on Website,International Business,Unemployed,No,No,No,No,No,No,,,Yes
609334,Lead Add Form,Reference,No,No,1,1.0,886,1.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
609333,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
609314,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
609296,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,195,2.0,Email Bounced,Select,,No,No,No,No,No,No,,,No
609278,Landing Page Submission,Direct Traffic,No,No,0,5.0,391,1.25,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609266,Landing Page Submission,Organic Search,No,No,0,3.0,1109,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
609249,Landing Page Submission,Direct Traffic,Yes,No,0,74.0,1209,12.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
609219,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,231,1.0,Email Bounced,Supply Chain Management,,No,No,No,No,No,No,,,Yes
609211,API,Google,No,No,1,2.0,1241,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
609210,Landing Page Submission,Direct Traffic,No,No,0,4.0,209,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
609203,Landing Page Submission,Google,No,No,0,4.0,690,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
609195,Landing Page Submission,Direct Traffic,No,No,1,7.0,1123,7.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
609192,API,Google,No,No,1,3.0,1287,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
609191,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
609182,Landing Page Submission,Google,No,No,0,4.0,107,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
609181,Landing Page Submission,Google,No,No,0,3.0,295,3.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
609170,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609169,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,191,3.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
609166,API,Organic Search,No,No,0,6.0,54,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
609161,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
609160,API,Google,No,No,0,3.0,79,1.5,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
609145,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609141,Landing Page Submission,Direct Traffic,No,No,0,6.0,288,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
609130,Landing Page Submission,Direct Traffic,No,No,0,3.0,1127,3.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
609128,Landing Page Submission,Direct Traffic,Yes,No,0,8.0,1814,2.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
609098,Landing Page Submission,Direct Traffic,No,No,0,2.0,63,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
609072,Landing Page Submission,Google,No,No,1,3.0,380,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
609067,Landing Page Submission,Direct Traffic,No,No,1,3.0,1152,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
609051,Landing Page Submission,Direct Traffic,No,No,1,2.0,280,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
609041,Landing Page Submission,Direct Traffic,Yes,No,0,15.0,56,5.0,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,,,Yes
609024,Landing Page Submission,Direct Traffic,No,No,0,2.0,567,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
609021,Landing Page Submission,Direct Traffic,No,No,1,2.0,1198,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609020,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
609012,Landing Page Submission,Google,No,No,0,4.0,239,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
609006,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
608990,API,Google,No,No,0,2.0,213,2.0,Email Opened,,,No,No,No,No,No,No,,,No
608963,Landing Page Submission,Organic Search,Yes,No,0,5.0,1067,5.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
608960,Landing Page Submission,Google,No,No,0,2.0,222,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
608916,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1608,3.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,Yes
608912,Landing Page Submission,Direct Traffic,No,No,0,1.0,139,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608909,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
608902,Landing Page Submission,Direct Traffic,No,No,0,13.0,306,4.33,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
608896,Landing Page Submission,Organic Search,Yes,No,0,4.0,233,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
608893,Landing Page Submission,Direct Traffic,No,No,1,3.0,1083,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
608882,Landing Page Submission,Organic Search,No,No,0,5.0,152,5.0,Converted to Lead,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
608869,API,Chat,No,No,0,3.0,289,1.0,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,,,Yes
608857,Landing Page Submission,Organic Search,No,No,0,4.0,74,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
608852,API,Organic Search,No,No,1,8.0,10,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608851,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
608835,API,Chat,No,No,1,3.0,1097,1.5,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
608819,API,Google,No,No,1,24.0,282,3.43,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
608793,Landing Page Submission,Direct Traffic,No,No,0,2.0,131,2.0,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
608791,Landing Page Submission,Direct Traffic,No,No,1,8.0,1568,8.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
608753,Landing Page Submission,Direct Traffic,No,No,0,2.0,1133,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
608727,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608721,Landing Page Submission,Direct Traffic,No,No,1,2.0,1651,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
608711,Landing Page Submission,Google,No,No,1,4.0,1606,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608687,Landing Page Submission,Google,No,No,0,6.0,726,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
608677,API,Google,No,No,1,8.0,1286,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
608663,Landing Page Submission,Direct Traffic,No,No,0,6.0,184,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
608635,Landing Page Submission,Google,No,No,0,2.0,942,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
608628,Landing Page Submission,Google,No,No,1,6.0,1803,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608619,Landing Page Submission,Google,No,No,1,5.0,451,5.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
608612,Landing Page Submission,Direct Traffic,No,No,0,3.0,141,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
608606,Landing Page Submission,Google,No,No,0,3.0,301,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,No
608597,Landing Page Submission,Direct Traffic,No,No,1,2.0,1530,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
608583,Landing Page Submission,Direct Traffic,No,No,1,11.0,1086,5.5,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
608573,Landing Page Submission,Direct Traffic,No,No,1,11.0,702,2.75,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
608571,Landing Page Submission,Google,Yes,No,0,2.0,38,2.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
608544,Landing Page Submission,Google,No,No,1,5.0,781,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
608541,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
608540,API,Organic Search,No,No,0,2.0,80,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608537,Landing Page Submission,Google,No,No,0,4.0,1166,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
608529,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,583,5.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,Yes
608492,Landing Page Submission,Google,No,No,1,2.0,1318,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
608488,Landing Page Submission,Google,No,No,1,6.0,1129,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
608483,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,355,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,No
608481,Landing Page Submission,Organic Search,No,No,1,5.0,830,5.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
608443,Landing Page Submission,Direct Traffic,No,No,0,7.0,386,2.33,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
608439,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
608436,Landing Page Submission,Google,No,No,1,2.0,849,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
608412,API,Organic Search,No,No,1,8.0,960,2.67,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608408,Landing Page Submission,Direct Traffic,No,No,0,3.0,1678,1.5,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
608398,Landing Page Submission,Direct Traffic,No,No,0,5.0,901,5.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,Yes
608371,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608369,Landing Page Submission,Direct Traffic,No,No,0,2.0,379,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
608360,API,Chat,No,No,1,2.0,166,1.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
608349,Landing Page Submission,Google,No,No,1,7.0,970,2.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608348,Landing Page Submission,Direct Traffic,No,No,1,2.0,1521,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
608332,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1064,2.0,Email Bounced,Services Excellence,,No,No,No,No,No,No,,,No
608330,Lead Add Form,Reference,No,No,1,,940,,,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
608325,Landing Page Submission,Organic Search,No,No,0,5.0,176,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
608316,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,453,2.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
608309,Landing Page Submission,Direct Traffic,No,No,0,3.0,1410,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
608305,Lead Add Form,Reference,No,No,1,3.0,1431,1.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
608302,Landing Page Submission,Organic Search,No,No,0,4.0,685,4.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
608284,Landing Page Submission,Google,No,No,1,2.0,910,2.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
608277,Landing Page Submission,Direct Traffic,No,No,0,8.0,391,8.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
608267,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
608266,Landing Page Submission,Direct Traffic,No,No,0,2.0,1036,2.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
608261,Landing Page Submission,Direct Traffic,No,No,1,6.0,1197,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
608257,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
