id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
599857,Landing Page Submission,Direct Traffic,No,No,0,3.0,4,1.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
641959,Landing Page Submission,Google,No,No,1,6.0,76,3.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
627521,Landing Page Submission,Direct Traffic,No,No,0,2.0,6,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
626940,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
645140,API,Google,No,No,0,4.0,12,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
640057,Landing Page Submission,Google,No,No,1,10.0,147,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
616848,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
588820,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
658689,Landing Page Submission,Google,No,No,0,5.0,65,5.0,Unreachable,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
602193,API,Direct Traffic,No,No,0,2.0,596,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
587640,Landing Page Submission,Organic Search,No,No,0,4.0,345,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
632067,Landing Page Submission,Google,No,No,1,6.0,1332,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,18.0,No
599985,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
640896,Landing Page Submission,Direct Traffic,No,No,0,2.0,530,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
645431,Landing Page Submission,Google,No,No,0,5.0,286,5.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,No
591689,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
615722,Landing Page Submission,Direct Traffic,No,No,0,2.0,201,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
627012,Landing Page Submission,Direct Traffic,No,No,1,3.0,1655,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
636816,API,Direct Traffic,No,No,0,5.0,1240,2.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
640373,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
603003,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
641056,Landing Page Submission,Google,No,No,0,3.0,255,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
584456,Landing Page Submission,Direct Traffic,No,No,1,9.0,1256,9.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,14.0,18.0,Yes
588264,API,Google,Yes,No,1,2.0,1465,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
604620,API,Organic Search,No,No,0,16.0,248,5.33,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
611217,Landing Page Submission,Direct Traffic,No,No,0,2.0,221,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
643508,Landing Page Submission,Google,No,No,0,4.0,416,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,No
654026,API,Google,No,No,0,3.0,52,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
622056,Landing Page Submission,Google,No,No,0,5.0,448,2.5,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
624727,Landing Page Submission,Direct Traffic,No,No,1,2.0,284,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
642785,Landing Page Submission,Google,Yes,No,0,7.0,1115,7.0,SMS Sent,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
588641,Landing Page Submission,Direct Traffic,No,No,1,3.0,984,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
660194,Landing Page Submission,Direct Traffic,No,No,0,6.0,275,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
630367,API,Google,No,No,1,4.0,998,1.33,SMS Sent,,,No,No,No,No,No,No,,,No
580780,Landing Page Submission,Direct Traffic,No,No,0,2.0,173,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
636120,API,Google,No,No,0,2.0,183,2.0,Converted to Lead,,,No,No,No,No,No,No,15.0,15.0,No
601060,API,Organic Search,No,No,0,6.0,46,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
615502,Landing Page Submission,Direct Traffic,No,No,0,2.0,1160,2.0,Email Opened,Operations Management,Student,No,No,No,No,No,No,,,Yes
637904,API,Google,No,No,0,1.0,249,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
586511,API,Organic Search,Yes,No,0,1.0,1323,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
584441,Landing Page Submission,Direct Traffic,No,No,0,2.0,141,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
635816,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656789,API,Google,No,No,0,4.0,457,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
624747,Landing Page Submission,Direct Traffic,No,No,1,3.0,711,3.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
607614,API,Google,No,No,0,2.0,140,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
589395,Landing Page Submission,Direct Traffic,No,No,0,2.0,1087,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
587395,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
653452,Landing Page Submission,Google,No,No,0,3.0,1191,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655241,Landing Page Submission,Google,No,No,0,9.0,181,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
629511,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
602750,API,Organic Search,No,No,0,3.0,180,1.5,Email Opened,,,No,No,No,No,No,No,,,No
659830,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
618999,Landing Page Submission,Google,No,No,1,3.0,1618,1.5,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
641829,Landing Page Submission,Google,No,No,1,5.0,1,5.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
585585,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1414,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
625063,Landing Page Submission,Direct Traffic,No,No,1,3.0,1266,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
644750,API,Google,No,No,1,2.0,1132,1.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
632862,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
641113,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
589450,Landing Page Submission,Organic Search,No,No,0,4.0,301,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,15.0,17.0,No
600511,Landing Page Submission,Direct Traffic,No,No,0,2.0,40,2.0,Converted to Lead,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
630335,API,Google,No,No,0,3.0,232,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
590780,Landing Page Submission,Direct Traffic,No,No,1,3.0,784,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655886,API,Referral Sites,No,No,0,11.0,366,3.67,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
645563,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
603015,Landing Page Submission,Direct Traffic,No,No,0,2.0,402,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
633312,Landing Page Submission,Google,No,No,1,3.0,734,3.0,Email Opened,Business Administration,Housewife,No,No,No,No,No,No,15.0,19.0,Yes
592314,API,Google,Yes,No,1,2.0,1136,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
654187,Lead Import,Facebook,No,No,1,,1012,,,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
641523,API,Google,No,No,0,1.0,238,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,14.0,No
642222,API,Google,No,No,1,2.0,594,1.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,13.0,No
619793,Landing Page Submission,Direct Traffic,No,No,1,7.0,1008,3.5,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
583520,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
622950,Landing Page Submission,Direct Traffic,No,No,1,8.0,598,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
624415,Landing Page Submission,Organic Search,No,No,0,2.0,38,1.0,Converted to Lead,Operations Management,,No,No,No,No,No,No,,,No
629664,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
647084,Landing Page Submission,Direct Traffic,No,No,0,2.0,207,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,16.0,16.0,No
647701,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
613965,API,Organic Search,No,No,1,8.0,1651,8.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
651443,API,Organic Search,No,No,1,5.0,1092,5.0,Had a Phone Conversation,,,No,No,No,No,No,No,14.0,15.0,No
632303,Landing Page Submission,Google,No,No,1,4.0,906,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
613680,Landing Page Submission,Organic Search,No,No,0,3.0,1174,3.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
606878,Landing Page Submission,Direct Traffic,No,No,0,4.0,173,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
586296,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
587010,Landing Page Submission,Direct Traffic,No,No,0,3.0,181,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
610208,API,Google,No,No,0,3.0,214,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
582889,API,Organic Search,No,No,0,5.0,47,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
653820,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
623381,Landing Page Submission,Organic Search,No,No,0,8.0,164,8.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
644961,Landing Page Submission,Google,No,No,0,5.0,9,5.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
642741,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
587586,Landing Page Submission,Organic Search,No,No,1,14.0,1822,7.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
621812,Landing Page Submission,Google,No,No,0,3.0,127,3.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,,,No
609951,API,Google,No,No,0,4.0,219,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
631614,Landing Page Submission,Direct Traffic,No,No,1,6.0,273,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
588479,Landing Page Submission,Social Media,No,No,0,3.0,164,3.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,12.0,Yes
639245,API,Google,No,No,1,3.0,684,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
613210,Landing Page Submission,Google,No,No,1,4.0,1148,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
640890,API,Organic Search,No,No,0,2.0,471,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
657092,API,Organic Search,No,No,0,11.0,188,5.5,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
581254,Landing Page Submission,Direct Traffic,No,No,1,25.0,1569,2.08,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,16.0,20.0,Yes
656560,API,Referral Sites,No,No,0,10.0,278,5.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,13.0,No
597829,Landing Page Submission,Direct Traffic,No,No,1,2.0,1876,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
648265,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
594617,Landing Page Submission,Direct Traffic,No,No,0,3.0,515,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
648146,API,Google,No,No,0,1.0,20,1.0,Converted to Lead,,,No,No,No,No,No,No,11.0,15.0,No
588143,Lead Add Form,Reference,No,No,1,1.0,790,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,19.0,No
590830,Landing Page Submission,Direct Traffic,No,No,1,2.0,883,2.0,SMS Sent,International Business,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
631243,API,Google,No,No,1,6.0,1232,3.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
647995,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
631473,Landing Page Submission,Google,No,No,0,4.0,217,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
614506,Landing Page Submission,Direct Traffic,No,No,1,3.0,89,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
616531,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
649691,Landing Page Submission,Google,No,No,1,3.0,1995,3.0,Form Submitted on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
598886,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,,,No
603979,Landing Page Submission,Direct Traffic,No,No,0,5.0,71,5.0,Email Opened,,,No,No,No,No,No,No,,,No
585373,Landing Page Submission,Google,No,No,1,8.0,1607,2.67,SMS Sent,Human Resource Management,,No,No,No,No,No,No,15.0,17.0,Yes
579728,Landing Page Submission,Google,No,No,1,5.0,1283,1.67,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
615283,Landing Page Submission,Direct Traffic,No,No,1,3.0,558,3.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
587560,API,Google,No,No,1,2.0,1096,2.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
624266,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
589227,Landing Page Submission,Google,No,No,0,3.0,640,3.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
640446,Landing Page Submission,Direct Traffic,No,No,1,5.0,1591,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
612980,Landing Page Submission,Organic Search,No,No,1,6.0,246,6.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
607532,Landing Page Submission,Google,No,No,1,5.0,1593,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
628982,Landing Page Submission,Direct Traffic,No,No,1,4.0,973,1.33,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
619819,Landing Page Submission,Direct Traffic,No,No,0,6.0,9,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
621360,Landing Page Submission,Direct Traffic,No,No,1,3.0,1562,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
607104,API,Google,No,No,1,2.0,900,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
590404,Landing Page Submission,Direct Traffic,Yes,No,0,12.0,1543,4.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
651713,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
602557,Landing Page Submission,Google,No,No,1,6.0,1069,6.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
609517,Landing Page Submission,Google,No,No,0,6.0,397,6.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
634396,Landing Page Submission,Direct Traffic,No,No,1,4.0,1054,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
582814,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
581886,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
609185,Lead Add Form,Reference,No,No,1,1.0,1770,1.0,Email Link Clicked,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
642466,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
630746,Landing Page Submission,Google,No,No,0,8.0,18,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
628578,Landing Page Submission,Organic Search,No,No,1,4.0,1185,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
639020,API,Google,No,No,1,4.0,1279,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
654179,Lead Import,Facebook,No,No,0,,19,,,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
657887,API,Organic Search,No,No,0,5.0,1117,5.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
632449,API,Google,No,No,0,5.0,644,5.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,12.0,No
598116,Landing Page Submission,Direct Traffic,No,No,1,4.0,72,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
640752,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
629227,Landing Page Submission,Google,No,No,0,1.0,163,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,No
648813,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
641129,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
637666,Landing Page Submission,Direct Traffic,No,No,0,3.0,382,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
588939,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,929,2.0,Email Bounced,Marketing Management,,No,No,No,No,No,No,14.0,16.0,Yes
605983,Landing Page Submission,Direct Traffic,No,No,0,2.0,1213,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
601727,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
622076,API,Google,No,No,0,2.0,253,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
582472,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
590545,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,711,3.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,13.0,15.0,No
609465,Landing Page Submission,Direct Traffic,No,No,1,9.0,1022,1.5,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
582304,Landing Page Submission,Google,No,No,1,4.0,1341,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,No
594447,API,Chat,No,No,1,1.0,1186,1.0,SMS Sent,Operations Management,,No,No,No,No,No,No,12.0,15.0,Yes
618747,Landing Page Submission,Google,No,No,1,5.0,1125,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
652506,Landing Page Submission,Google,No,No,1,4.0,1120,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
648139,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
602352,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
595387,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
638072,Landing Page Submission,Google,No,No,0,5.0,36,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
590425,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,296,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
658932,API,Referral Sites,No,No,0,4.0,174,2.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
593339,Landing Page Submission,Direct Traffic,No,No,0,2.0,423,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
605394,API,Google,No,No,1,2.0,804,2.0,Email Opened,,,No,No,No,No,No,No,,,No
637611,Landing Page Submission,Google,No,No,0,2.0,177,2.0,Converted to Lead,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
636453,Landing Page Submission,Direct Traffic,No,No,0,2.0,334,2.0,Unreachable,Rural and Agribusiness,,No,No,No,No,No,No,12.0,13.0,Yes
583407,Landing Page Submission,Direct Traffic,No,No,0,2.0,327,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,20.0,Yes
596160,Landing Page Submission,Direct Traffic,No,No,0,2.0,989,2.0,Form Submitted on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
595294,Landing Page Submission,Direct Traffic,No,No,0,2.0,437,2.0,Email Opened,Hospitality Management,Student,No,No,No,No,No,No,,,Yes
616572,Landing Page Submission,Direct Traffic,No,No,1,10.0,900,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,Yes
599386,Landing Page Submission,Direct Traffic,No,No,0,4.0,376,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
588995,Landing Page Submission,Direct Traffic,No,No,1,2.0,660,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
624925,API,Chat,No,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
583823,Landing Page Submission,Organic Search,Yes,No,0,3.0,146,3.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
637953,Landing Page Submission,Direct Traffic,No,No,1,14.0,1336,2.8,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,Yes
591325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
617817,Landing Page Submission,Direct Traffic,No,No,0,3.0,341,1.5,Chat Conversation,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
614071,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,No
620216,Landing Page Submission,Google,No,No,1,4.0,549,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
655949,Landing Page Submission,Google,No,No,0,3.0,98,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
606903,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
609999,Landing Page Submission,Direct Traffic,No,No,0,9.0,145,4.5,Chat Conversation,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
630168,Landing Page Submission,Organic Search,No,No,0,3.0,1046,3.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
619246,Landing Page Submission,Google,No,No,1,3.0,304,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
589914,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
632943,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
651548,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
593040,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
642907,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
598110,Landing Page Submission,Direct Traffic,No,No,1,5.0,1449,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
653473,API,Google,No,No,1,8.0,978,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
590115,Landing Page Submission,Google,Yes,No,0,3.0,1158,3.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
644000,Lead Add Form,Reference,No,No,1,,1835,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
613542,API,Chat,No,No,1,0.0,0,0.0,Approached upfront,Select,Unemployed,No,No,No,No,No,No,,,No
646762,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
639852,Landing Page Submission,Direct Traffic,No,No,0,4.0,349,4.0,Page Visited on Website,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
608434,Landing Page Submission,Direct Traffic,No,No,0,14.0,545,7.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
587356,Landing Page Submission,Organic Search,No,No,1,19.0,265,3.8,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
584024,Landing Page Submission,Direct Traffic,No,No,0,4.0,859,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
643831,Landing Page Submission,Google,No,No,0,4.0,222,1.33,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
